arxiv_id_clean,cohort_day,day_total,day_count,own_kw_cell_sum,Z1p_kw,Zc_kw,Zown_loo_kw,kw_cell_size,kw_singleton
2305.03514,2023-05-07,27,7,13,2.70805020110221,1.791759469228055,2.5649493574615367,2,0
2305.03695,2023-05-07,27,7,5,3.1354942159291497,1.791759469228055,0.0,2,0
2305.03719,2023-05-07,27,7,5,3.1354942159291497,1.791759469228055,1.791759469228055,2,0
2305.03726,2023-05-07,27,7,8,2.995732273553991,1.791759469228055,0.6931471805599453,2,0
2305.03286,2023-05-08,16,8,1,2.772588722239781,2.0794415416798357,0.0,1,1
2305.03668,2023-05-08,16,8,8,2.1972245773362196,1.791759469228055,2.0794415416798357,3,0
2305.03689,2023-05-08,16,8,8,2.1972245773362196,1.791759469228055,1.3862943611198906,3,0
2305.03713,2023-05-08,16,8,1,2.772588722239781,2.0794415416798357,0.0,1,1
2305.04160,2023-05-08,16,8,8,2.1972245773362196,1.791759469228055,1.9459101490553132,3,0
2305.04391,2023-05-08,16,8,6,2.3978952727983707,1.791759469228055,1.791759469228055,3,0
2305.04461,2023-05-08,16,8,6,2.3978952727983707,1.791759469228055,1.6094379124341003,3,0
2305.04745,2023-05-08,16,8,6,2.3978952727983707,1.791759469228055,1.3862943611198906,3,0
2305.03937,2023-05-09,33,12,4,3.4011973816621555,2.302585092994046,1.0986122886681098,3,0
2305.03981,2023-05-09,33,12,8,3.258096538021482,2.3978952727983707,2.0794415416798357,2,0
2305.04091,2023-05-09,33,12,4,3.4011973816621555,2.3978952727983707,0.6931471805599453,2,0
2305.04241,2023-05-09,33,12,4,3.4011973816621555,2.302585092994046,1.3862943611198906,3,0
2305.04268,2023-05-09,33,12,6,3.332204510175204,2.302585092994046,1.791759469228055,3,0
2305.04388,2023-05-09,33,12,4,3.4011973816621555,2.3978952727983707,1.3862943611198906,2,0
2305.04789,2023-05-09,33,12,6,3.332204510175204,2.302585092994046,1.791759469228055,3,0
2305.04790,2023-05-09,33,12,4,3.4011973816621555,2.302585092994046,1.3862943611198906,3,0
2305.05176,2023-05-09,33,12,8,3.258096538021482,2.3978952727983707,0.6931471805599453,2,0
2305.05189,2023-05-09,33,12,6,3.332204510175204,2.302585092994046,1.0986122886681098,3,0
2305.05644,2023-05-09,33,12,6,3.332204510175204,2.4849066497880004,0.0,1,1
2305.05662,2023-05-09,33,12,5,3.367295829986474,2.4849066497880004,0.0,1,1
2304.09355,2023-05-10,37,11,7,3.4339872044851463,2.3978952727983707,0.0,1,1
2305.04966,2023-05-10,37,11,6,3.4657359027997265,2.1972245773362196,1.6094379124341003,3,0
2305.05065,2023-05-10,37,11,9,3.367295829986474,2.3978952727983707,0.0,1,1
2305.05364,2023-05-10,37,11,7,3.4339872044851463,2.302585092994046,1.791759469228055,2,0
2305.05383,2023-05-10,37,11,2,3.58351893845611,2.3978952727983707,0.0,1,1
2305.05432,2023-05-10,37,11,1,3.6109179126442243,2.3978952727983707,0.0,1,1
2305.05591,2023-05-10,37,11,5,3.4965075614664802,2.302585092994046,1.0986122886681098,2,0
2305.05658,2023-05-10,37,11,5,3.4965075614664802,2.302585092994046,1.3862943611198906,2,0
2305.05845,2023-05-10,37,11,6,3.4657359027997265,2.1972245773362196,1.6094379124341003,3,0
2305.05862,2023-05-10,37,11,7,3.4339872044851463,2.302585092994046,1.0986122886681098,2,0
2305.06077,2023-05-10,37,11,6,3.4657359027997265,2.1972245773362196,1.6094379124341003,3,0
2305.05706,2023-05-11,45,9,4,3.7376696182833684,2.0794415416798357,1.3862943611198906,2,0
2305.05973,2023-05-11,45,9,1,3.8066624897703196,2.1972245773362196,0.0,1,1
2305.06131,2023-05-11,45,9,2,3.784189633918261,2.1972245773362196,0.0,1,1
2305.06161,2023-05-11,45,9,34,2.4849066497880004,2.1972245773362196,0.0,1,1
2305.06218,2023-05-11,45,9,1,3.8066624897703196,2.1972245773362196,0.0,1,1
2305.06324,2023-05-11,45,9,1,3.8066624897703196,2.1972245773362196,0.0,1,1
2305.06351,2023-05-11,45,9,1,3.8066624897703196,2.1972245773362196,0.0,1,1
2305.06355,2023-05-11,45,9,4,3.7376696182833684,2.0794415416798357,0.6931471805599453,2,0
2305.06356,2023-05-11,45,9,1,3.8066624897703196,2.1972245773362196,0.0,1,1
2305.06404,2023-05-12,43,15,7,3.6109179126442243,2.5649493574615367,1.9459101490553132,3,0
2305.06424,2023-05-12,43,15,8,3.58351893845611,2.4849066497880004,1.9459101490553132,4,0
2305.06456,2023-05-12,43,15,1,3.7612001156935624,2.70805020110221,0.0,1,1
2305.06474,2023-05-12,43,15,7,3.6109179126442243,2.5649493574615367,1.9459101490553132,3,0
2305.06500,2023-05-12,43,15,12,3.4657359027997265,2.6390573296152584,1.9459101490553132,2,0
2305.06555,2023-05-12,43,15,8,3.58351893845611,2.4849066497880004,2.0794415416798357,4,0
2305.06575,2023-05-12,43,15,8,3.58351893845611,2.4849066497880004,1.9459101490553132,4,0
2305.06594,2023-05-12,43,15,1,3.7612001156935624,2.70805020110221,0.0,1,1
2305.06908,2023-05-12,43,15,12,3.4657359027997265,2.6390573296152584,1.791759469228055,2,0
2305.07004,2023-05-12,43,15,2,3.7376696182833684,2.6390573296152584,0.6931471805599453,2,0
2305.07011,2023-05-12,43,15,12,3.4657359027997265,2.6390573296152584,1.9459101490553132,2,0
2305.07015,2023-05-12,43,15,12,3.4657359027997265,2.6390573296152584,2.0794415416798357,2,0
2305.07017,2023-05-12,43,15,8,3.58351893845611,2.4849066497880004,1.791759469228055,4,0
2305.07021,2023-05-12,43,15,2,3.7376696182833684,2.6390573296152584,0.6931471805599453,2,0
2305.07027,2023-05-12,43,15,7,3.6109179126442243,2.5649493574615367,1.0986122886681098,3,0
2305.07185,2023-05-14,17,3,10,2.0794415416798357,1.0986122886681098,0.0,1,1
2305.07243,2023-05-14,17,3,6,2.4849066497880004,1.0986122886681098,0.0,1,1
2305.07490,2023-05-14,17,3,1,2.833213344056216,1.0986122886681098,0.0,1,1
2305.07153,2023-05-15,13,10,0,2.6390573296152584,2.302585092994046,0.0,1,1
2305.07214,2023-05-15,13,10,2,2.4849066497880004,2.1972245773362196,0.6931471805599453,2,0
2305.07378,2023-05-15,13,10,1,2.5649493574615367,2.302585092994046,0.0,1,1
2305.07440,2023-05-15,13,10,1,2.5649493574615367,2.302585092994046,0.0,1,1
2305.07447,2023-05-15,13,10,3,2.3978952727983707,2.302585092994046,0.0,1,1
2305.07514,2023-05-15,13,10,1,2.5649493574615367,2.302585092994046,0.0,1,1
2305.07558,2023-05-15,13,10,2,2.4849066497880004,2.1972245773362196,0.6931471805599453,2,0
2305.07615,2023-05-15,13,10,1,2.5649493574615367,2.302585092994046,0.0,1,1
2305.08379,2023-05-15,13,10,4,2.302585092994046,2.1972245773362196,0.6931471805599453,2,0
2305.08850,2023-05-15,13,10,4,2.302585092994046,2.1972245773362196,1.3862943611198906,2,0
2305.07677,2023-05-16,119,21,18,4.624972813284271,2.833213344056216,2.833213344056216,5,0
2305.07759,2023-05-16,119,21,55,4.174387269895637,2.8903717578961645,2.302585092994046,4,0
2305.07804,2023-05-16,119,21,18,4.624972813284271,2.833213344056216,2.833213344056216,5,0
2305.07922,2023-05-16,119,21,6,4.736198448394496,3.044522437723423,0.0,1,1
2305.07961,2023-05-16,119,21,18,4.624972813284271,2.833213344056216,2.772588722239781,5,0
2305.07969,2023-05-16,119,21,18,4.624972813284271,2.833213344056216,2.8903717578961645,5,0
2305.08275,2023-05-16,119,21,7,4.727387818712341,2.9444389791664403,1.791759469228055,3,0
2305.08298,2023-05-16,119,21,5,4.74493212836325,2.995732273553991,1.0986122886681098,2,0
2305.08596,2023-05-16,119,21,18,4.624972813284271,2.833213344056216,2.1972245773362196,5,0
2305.08675,2023-05-16,119,21,7,4.727387818712341,2.9444389791664403,1.791759469228055,3,0
2305.08677,2023-05-16,119,21,55,4.174387269895637,2.8903717578961645,3.9889840465642745,4,0
2305.08809,2023-05-16,119,21,5,4.74493212836325,2.995732273553991,1.3862943611198906,2,0
2305.08810,2023-05-16,119,21,7,4.727387818712341,2.995732273553991,1.791759469228055,2,0
2305.08844,2023-05-16,119,21,1,4.77912349311153,3.044522437723423,0.0,1,1
2305.08848,2023-05-16,119,21,7,4.727387818712341,2.995732273553991,1.0986122886681098,2,0
2305.09137,2023-05-16,119,21,2,4.770684624465665,3.044522437723423,0.0,1,1
2305.09148,2023-05-16,119,21,55,4.174387269895637,2.8903717578961645,4.007333185232471,4,0
2305.09515,2023-05-16,119,21,3,4.762173934797756,3.044522437723423,0.0,1,1
2305.09617,2023-05-16,119,21,55,4.174387269895637,2.8903717578961645,3.912023005428146,4,0
2305.09636,2023-05-16,119,21,15,4.653960350157523,3.044522437723423,0.0,1,1
2305.09662,2023-05-16,119,21,7,4.727387818712341,2.9444389791664403,1.6094379124341003,3,0
2305.08891,2023-05-17,28,6,16,2.5649493574615367,1.6094379124341003,1.0986122886681098,2,0
2305.09253,2023-05-17,28,6,4,3.2188758248682006,1.791759469228055,0.0,1,1
2305.09641,2023-05-17,28,6,4,3.2188758248682006,1.791759469228055,0.0,1,1
2305.09664,2023-05-17,28,6,2,3.295836866004329,1.791759469228055,0.0,1,1
2305.10400,2023-05-17,28,6,2,3.295836866004329,1.791759469228055,0.0,1,1
2305.10431,2023-05-17,28,6,16,2.5649493574615367,1.6094379124341003,2.70805020110221,2,0
2305.09758,2023-05-18,47,14,27,3.044522437723423,2.1972245773362196,3.295836866004329,6,0
2305.09761,2023-05-18,47,14,1,3.8501476017100584,2.6390573296152584,0.0,1,1
2305.09764,2023-05-18,47,14,3,3.8066624897703196,2.5649493574615367,0.6931471805599453,2,0
2305.09857,2023-05-18,47,14,27,3.044522437723423,2.1972245773362196,2.8903717578961645,6,0
2305.09863,2023-05-18,47,14,5,3.7612001156935624,2.4849066497880004,1.0986122886681098,3,0
2305.09975,2023-05-18,47,14,27,3.044522437723423,2.1972245773362196,3.258096538021482,6,0
2305.10005,2023-05-18,47,14,4,3.784189633918261,2.6390573296152584,0.0,1,1
2305.10018,2023-05-18,47,14,5,3.7612001156935624,2.4849066497880004,1.6094379124341003,3,0
2305.10142,2023-05-18,47,14,27,3.044522437723423,2.1972245773362196,3.295836866004329,6,0
2305.10266,2023-05-18,47,14,5,3.7612001156935624,2.4849066497880004,1.6094379124341003,3,0
2305.10320,2023-05-18,47,14,3,3.8066624897703196,2.5649493574615367,1.0986122886681098,2,0
2305.10403,2023-05-18,47,14,27,3.044522437723423,2.1972245773362196,2.995732273553991,6,0
2305.10425,2023-05-18,47,14,7,3.713572066704308,2.6390573296152584,0.0,1,1
2305.10429,2023-05-18,47,14,27,3.044522437723423,2.1972245773362196,3.1354942159291497,6,0
2305.10434,2023-05-19,115,19,36,4.382026634673881,2.4849066497880004,3.4965075614664802,8,0
2305.10474,2023-05-19,115,19,36,4.382026634673881,2.4849066497880004,3.58351893845611,8,0
2305.10601,2023-05-19,115,19,15,4.61512051684126,2.9444389791664403,0.0,1,1
2305.10688,2023-05-19,115,19,8,4.68213122712422,2.772588722239781,2.0794415416798357,4,0
2305.10722,2023-05-19,115,19,4,4.718498871295094,2.9444389791664403,0.0,1,1
2305.10763,2023-05-19,115,19,9,4.672828834461906,2.8903717578961645,1.791759469228055,2,0
2305.10764,2023-05-19,115,19,36,4.382026634673881,2.4849066497880004,3.4011973816621555,8,0
2305.10841,2023-05-19,115,19,36,4.382026634673881,2.4849066497880004,3.5553480614894135,8,0
2305.10853,2023-05-19,115,19,36,4.382026634673881,2.4849066497880004,3.1780538303479458,8,0
2305.10855,2023-05-19,115,19,36,4.382026634673881,2.4849066497880004,3.4965075614664802,8,0
2305.10874,2023-05-19,115,19,36,4.382026634673881,2.4849066497880004,3.58351893845611,8,0
2305.10912,2023-05-19,115,19,8,4.68213122712422,2.772588722239781,2.0794415416798357,4,0
2305.10973,2023-05-19,115,19,41,4.31748811353631,2.8903717578961645,1.0986122886681098,2,0
2305.11000,2023-05-19,115,19,9,4.672828834461906,2.8903717578961645,1.6094379124341003,2,0
2305.11129,2023-05-19,115,19,8,4.68213122712422,2.772588722239781,1.9459101490553132,4,0
2305.11147,2023-05-19,115,19,36,4.382026634673881,2.4849066497880004,3.4965075614664802,8,0
2305.11171,2023-05-19,115,19,2,4.736198448394496,2.9444389791664403,0.0,1,1
2305.11173,2023-05-19,115,19,41,4.31748811353631,2.8903717578961645,3.6888794541139363,2,0
2305.11175,2023-05-19,115,19,8,4.68213122712422,2.772588722239781,1.6094379124341003,4,0
2305.11206,2023-05-21,46,6,27,2.995732273553991,1.791759469228055,0.0,1,1
2305.11337,2023-05-21,46,6,13,3.5263605246161616,1.3862943611198906,2.302585092994046,3,0
2305.11588,2023-05-21,46,6,13,3.5263605246161616,1.3862943611198906,2.302585092994046,3,0
2305.11675,2023-05-21,46,6,6,3.713572066704308,1.6094379124341003,1.791759469228055,2,0
2305.11846,2023-05-21,46,6,6,3.713572066704308,1.6094379124341003,0.6931471805599453,2,0
2305.11870,2023-05-21,46,6,13,3.5263605246161616,1.3862943611198906,2.1972245773362196,3,0
2305.11243,2023-05-22,73,19,1,4.290459441148391,2.9444389791664403,0.0,1,1
2305.11308,2023-05-22,73,19,13,4.110873864173311,2.772588722239781,2.5649493574615367,4,0
2305.11364,2023-05-22,73,19,4,4.248495242049359,2.833213344056216,1.0986122886681098,3,0
2305.11541,2023-05-22,73,19,3,4.2626798770413155,2.8903717578961645,1.0986122886681098,2,0
2305.11598,2023-05-22,73,19,2,4.276666119016055,2.9444389791664403,0.0,1,1
2305.11694,2023-05-22,73,19,5,4.23410650459726,2.8903717578961645,1.6094379124341003,2,0
2305.11738,2023-05-22,73,19,9,4.174387269895637,2.9444389791664403,0.0,1,1
2305.11759,2023-05-22,73,19,2,4.276666119016055,2.9444389791664403,0.0,1,1
2305.11778,2023-05-22,73,19,3,4.2626798770413155,2.8903717578961645,0.6931471805599453,2,0
2305.11834,2023-05-22,73,19,2,4.276666119016055,2.9444389791664403,0.0,1,1
2305.11837,2023-05-22,73,19,4,4.248495242049359,2.833213344056216,1.3862943611198906,3,0
2305.11840,2023-05-22,73,19,4,4.248495242049359,2.833213344056216,1.3862943611198906,3,0
2305.11841,2023-05-22,73,19,5,4.23410650459726,2.8903717578961645,0.6931471805599453,2,0
2305.11854,2023-05-22,73,19,13,4.110873864173311,2.772588722239781,2.0794415416798357,4,0
2305.11863,2023-05-22,73,19,13,4.110873864173311,2.772588722239781,2.5649493574615367,4,0
2305.13048,2023-05-22,73,19,20,3.9889840465642745,2.9444389791664403,0.0,1,1
2305.13050,2023-05-22,73,19,12,4.127134385045092,2.8903717578961645,2.1972245773362196,2,0
2305.13077,2023-05-22,73,19,12,4.127134385045092,2.8903717578961645,1.6094379124341003,2,0
2305.13301,2023-05-22,73,19,13,4.110873864173311,2.772588722239781,2.1972245773362196,4,0
2305.11938,2023-05-23,91,12,5,4.465908118654584,2.3978952727983707,1.6094379124341003,2,0
2305.12001,2023-05-23,91,12,2,4.499809670330265,2.3978952727983707,0.6931471805599453,2,0
2305.12050,2023-05-23,91,12,2,4.499809670330265,2.4849066497880004,0.0,1,1
2305.12487,2023-05-23,91,12,3,4.48863636973214,2.3978952727983707,1.0986122886681098,2,0
2305.13009,2023-05-23,91,12,5,4.465908118654584,2.3978952727983707,0.6931471805599453,2,0
2305.13304,2023-05-23,91,12,3,4.48863636973214,2.3978952727983707,0.6931471805599453,2,0
2305.13534,2023-05-23,91,12,11,4.394449154672439,2.3978952727983707,2.0794415416798357,2,0
2305.13735,2023-05-23,91,12,2,4.499809670330265,2.3978952727983707,0.6931471805599453,2,0
2305.13786,2023-05-23,91,12,1,4.51085950651685,2.4849066497880004,0.0,1,1
2305.14201,2023-05-23,91,12,6,4.454347296253507,2.4849066497880004,0.0,1,1
2305.14233,2023-05-23,91,12,11,4.394449154672439,2.3978952727983707,1.6094379124341003,2,0
2305.14314,2023-05-23,91,12,61,3.4339872044851463,2.4849066497880004,0.0,1,1
2305.13579,2023-05-24,9,2,9,0.0,0.0,1.791759469228055,2,0
2305.13840,2023-05-24,9,2,9,0.0,0.0,1.6094379124341003,2,0
2305.14540,2023-05-25,11,5,2,2.302585092994046,1.6094379124341003,0.0,1,1
2305.14564,2023-05-25,11,5,2,2.302585092994046,1.3862943611198906,0.6931471805599453,2,0
2305.14878,2023-05-25,11,5,1,2.3978952727983707,1.6094379124341003,0.0,1,1
2305.15038,2023-05-25,11,5,6,1.791759469228055,1.6094379124341003,0.0,1,1
2305.15486,2023-05-25,11,5,2,2.302585092994046,1.3862943611198906,0.6931471805599453,2,0
2305.15581,2023-05-26,44,8,25,2.995732273553991,1.0986122886681098,3.1780538303479458,6,0
2305.15586,2023-05-26,44,8,25,2.995732273553991,1.0986122886681098,3.1780538303479458,6,0
2305.15717,2023-05-26,44,8,6,3.6635616461296463,2.0794415416798357,0.0,1,1
2305.15719,2023-05-26,44,8,25,2.995732273553991,1.0986122886681098,3.1780538303479458,6,0
2305.15779,2023-05-26,44,8,25,2.995732273553991,1.0986122886681098,3.091042453358316,6,0
2305.15798,2023-05-26,44,8,25,2.995732273553991,1.0986122886681098,3.044522437723423,6,0
2305.16213,2023-05-26,44,8,25,2.995732273553991,1.0986122886681098,2.772588722239781,6,0
2305.16291,2023-05-26,44,8,13,3.4657359027997265,2.0794415416798357,0.0,1,1
2305.16311,2023-05-29,62,21,14,3.8918202981106265,2.9444389791664403,1.9459101490553132,3,0
2305.16334,2023-05-29,62,21,13,3.912023005428146,2.8903717578961645,2.5649493574615367,4,0
2305.16338,2023-05-29,62,21,13,3.912023005428146,2.8903717578961645,2.302585092994046,4,0
2305.16349,2023-05-29,62,21,2,4.110873864173311,3.044522437723423,0.0,1,1
2305.16355,2023-05-29,62,21,14,3.8918202981106265,2.8903717578961645,2.3978952727983707,4,0
2305.16367,2023-05-29,62,21,13,3.912023005428146,2.8903717578961645,2.302585092994046,4,0
2305.16380,2023-05-29,62,21,7,4.02535169073515,2.995732273553991,1.0986122886681098,2,0
2305.16381,2023-05-29,62,21,14,3.8918202981106265,2.8903717578961645,2.3978952727983707,4,0
2305.16411,2023-05-29,62,21,14,3.8918202981106265,2.9444389791664403,2.6390573296152584,3,0
2305.16635,2023-05-29,62,21,1,4.127134385045092,3.044522437723423,0.0,1,1
2305.16704,2023-05-29,62,21,7,4.02535169073515,2.833213344056216,1.9459101490553132,5,0
2305.16765,2023-05-29,62,21,7,4.02535169073515,2.833213344056216,1.9459101490553132,5,0
2305.16806,2023-05-29,62,21,7,4.02535169073515,2.833213344056216,1.9459101490553132,5,0
2305.16843,2023-05-29,62,21,7,4.02535169073515,2.995732273553991,1.791759469228055,2,0
2305.16867,2023-05-29,62,21,7,4.02535169073515,2.833213344056216,1.791759469228055,5,0
2305.16958,2023-05-29,62,21,7,4.02535169073515,2.833213344056216,1.791759469228055,5,0
2305.16960,2023-05-29,62,21,4,4.07753744390572,3.044522437723423,0.0,1,1
2305.16999,2023-05-29,62,21,14,3.8918202981106265,2.8903717578961645,2.5649493574615367,4,0
2305.17066,2023-05-29,62,21,14,3.8918202981106265,2.8903717578961645,2.3978952727983707,4,0
2305.17098,2023-05-29,62,21,14,3.8918202981106265,2.9444389791664403,2.302585092994046,3,0
2305.17126,2023-05-29,62,21,13,3.912023005428146,2.8903717578961645,2.302585092994046,4,0
2305.17144,2023-05-30,85,19,8,4.356708826689592,2.8903717578961645,1.6094379124341003,2,0
2305.17216,2023-05-30,85,19,8,4.356708826689592,2.9444389791664403,0.0,1,1
2305.17306,2023-05-30,85,19,2,4.430816798843313,2.9444389791664403,0.0,1,1
2305.17333,2023-05-30,85,19,4,4.406719247264253,2.9444389791664403,0.0,1,1
2305.17359,2023-05-30,85,19,7,4.3694478524670215,2.8903717578961645,1.9459101490553132,2,0
2305.17390,2023-05-30,85,19,8,4.356708826689592,2.8903717578961645,1.6094379124341003,2,0
2305.17493,2023-05-30,85,19,7,4.3694478524670215,2.8903717578961645,0.6931471805599453,2,0
2305.18098,2023-05-30,85,19,10,4.330733340286331,2.8903717578961645,1.791759469228055,2,0
2305.18231,2023-05-30,85,19,46,3.6888794541139363,2.302585092994046,3.828641396489095,10,0
2305.18247,2023-05-30,85,19,46,3.6888794541139363,2.302585092994046,3.7376696182833684,10,0
2305.18259,2023-05-30,85,19,46,3.6888794541139363,2.302585092994046,3.8066624897703196,10,0
2305.18264,2023-05-30,85,19,46,3.6888794541139363,2.302585092994046,3.7612001156935624,10,0
2305.18274,2023-05-30,85,19,46,3.6888794541139363,2.302585092994046,3.713572066704308,10,0
2305.18286,2023-05-30,85,19,46,3.6888794541139363,2.302585092994046,3.7612001156935624,10,0
2305.18292,2023-05-30,85,19,46,3.6888794541139363,2.302585092994046,3.713572066704308,10,0
2305.18295,2023-05-30,85,19,46,3.6888794541139363,2.302585092994046,3.6375861597263857,10,0
2305.18365,2023-05-30,85,19,10,4.330733340286331,2.8903717578961645,1.791759469228055,2,0
2305.18583,2023-05-30,85,19,46,3.6888794541139363,2.302585092994046,3.7612001156935624,10,0
2305.18752,2023-05-30,85,19,46,3.6888794541139363,2.302585092994046,3.7376696182833684,10,0
2305.18373,2023-05-31,61,14,6,4.02535169073515,2.5649493574615367,1.791759469228055,2,0
2305.18415,2023-05-31,61,14,3,4.07753744390572,2.6390573296152584,0.0,1,1
2305.18474,2023-05-31,61,14,26,3.58351893845611,2.302585092994046,3.1354942159291497,5,0
2305.18565,2023-05-31,61,14,4,4.060443010546419,2.6390573296152584,0.0,1,1
2305.18654,2023-05-31,61,14,9,3.970291913552122,2.6390573296152584,0.0,1,1
2305.18729,2023-05-31,61,14,26,3.58351893845611,2.302585092994046,3.091042453358316,5,0
2305.18766,2023-05-31,61,14,26,3.58351893845611,2.302585092994046,2.995732273553991,5,0
2305.18802,2023-05-31,61,14,5,4.04305126783455,2.6390573296152584,0.0,1,1
2305.19012,2023-05-31,61,14,6,4.02535169073515,2.5649493574615367,0.6931471805599453,2,0
2305.19066,2023-05-31,61,14,26,3.58351893845611,2.302585092994046,3.258096538021482,5,0
2305.19164,2023-05-31,61,14,2,4.0943445622221,2.6390573296152584,0.0,1,1
2305.19234,2023-05-31,61,14,6,4.02535169073515,2.5649493574615367,1.0986122886681098,2,0
2305.19245,2023-05-31,61,14,6,4.02535169073515,2.5649493574615367,1.6094379124341003,2,0
2305.20030,2023-05-31,61,14,26,3.58351893845611,2.302585092994046,2.8903717578961645,5,0
2305.19370,2023-06-01,44,13,9,3.58351893845611,2.3978952727983707,1.9459101490553132,3,0
2305.19452,2023-06-01,44,13,9,3.58351893845611,2.3978952727983707,1.6094379124341003,3,0
2305.19472,2023-06-01,44,13,9,3.58351893845611,2.3978952727983707,2.1972245773362196,3,0
2305.19835,2023-06-01,44,13,6,3.6635616461296463,2.302585092994046,1.791759469228055,4,0
2305.20010,2023-06-01,44,13,6,3.6635616461296463,2.302585092994046,1.791759469228055,4,0
2305.20081,2023-06-01,44,13,14,3.4339872044851463,2.302585092994046,2.5649493574615367,4,0
2305.20082,2023-06-01,44,13,14,3.4339872044851463,2.302585092994046,2.5649493574615367,4,0
2305.20086,2023-06-01,44,13,14,3.4339872044851463,2.302585092994046,2.4849066497880004,4,0
2305.20088,2023-06-01,44,13,6,3.6635616461296463,2.302585092994046,1.6094379124341003,4,0
2305.20091,2023-06-01,44,13,1,3.784189633918261,2.5649493574615367,0.0,1,1
2306.00622,2023-06-01,44,13,6,3.6635616461296463,2.302585092994046,1.6094379124341003,4,0
2306.00890,2023-06-01,44,13,14,3.4339872044851463,2.5649493574615367,0.0,1,1
2306.00983,2023-06-01,44,13,14,3.4339872044851463,2.302585092994046,2.0794415416798357,4,0
2306.00008,2023-06-02,102,19,7,4.564348191467836,2.833213344056216,1.9459101490553132,3,0
2306.00029,2023-06-02,102,19,23,4.382026634673881,2.8903717578961645,3.091042453358316,2,0
2306.00107,2023-06-02,102,19,7,4.564348191467836,2.833213344056216,1.3862943611198906,3,0
2306.00110,2023-06-02,102,19,2,4.61512051684126,2.9444389791664403,0.0,1,1
2306.00148,2023-06-02,102,19,55,3.871201010907891,2.302585092994046,4.007333185232471,10,0
2306.00238,2023-06-02,102,19,6,4.574710978503383,2.9444389791664403,0.0,1,1
2306.00378,2023-06-02,102,19,8,4.553876891600541,2.9444389791664403,0.0,1,1
2306.00637,2023-06-02,102,19,55,3.871201010907891,2.302585092994046,3.7612001156935624,10,0
2306.00739,2023-06-02,102,19,23,4.382026634673881,2.8903717578961645,1.0986122886681098,2,0
2306.00802,2023-06-02,102,19,7,4.564348191467836,2.833213344056216,1.791759469228055,3,0
2306.00926,2023-06-02,102,19,55,3.871201010907891,2.302585092994046,3.970291913552122,10,0
2306.00943,2023-06-02,102,19,55,3.871201010907891,2.302585092994046,3.912023005428146,10,0
2306.00956,2023-06-02,102,19,1,4.624972813284271,2.9444389791664403,0.0,1,1
2306.00964,2023-06-02,102,19,55,3.871201010907891,2.302585092994046,4.007333185232471,10,0
2306.00966,2023-06-02,102,19,55,3.871201010907891,2.302585092994046,3.9318256327243257,10,0
2306.00971,2023-06-02,102,19,55,3.871201010907891,2.302585092994046,3.9512437185814275,10,0
2306.00980,2023-06-02,102,19,55,3.871201010907891,2.302585092994046,3.6888794541139363,10,0
2306.00984,2023-06-02,102,19,55,3.871201010907891,2.302585092994046,3.9512437185814275,10,0
2306.00986,2023-06-02,102,19,55,3.871201010907891,2.302585092994046,3.9889840465642745,10,0
2306.01061,2023-06-05,133,14,1,4.890349128221754,2.6390573296152584,0.0,1,1
2306.01116,2023-06-05,133,14,55,4.3694478524670215,2.3978952727983707,2.3978952727983707,4,0
2306.01160,2023-06-05,133,14,1,4.890349128221754,2.6390573296152584,0.0,1,1
2306.01242,2023-06-05,133,14,8,4.836281906951478,2.5649493574615367,1.9459101490553132,2,0
2306.01337,2023-06-05,133,14,55,4.3694478524670215,2.3978952727983707,3.9889840465642745,4,0
2306.01567,2023-06-05,133,14,10,4.820281565605037,2.5649493574615367,0.6931471805599453,2,0
2306.01684,2023-06-05,133,14,55,4.3694478524670215,2.3978952727983707,3.970291913552122,4,0
2306.01693,2023-06-05,133,14,58,4.330733340286331,2.3978952727983707,4.02535169073515,4,0
2306.01694,2023-06-05,133,14,58,4.330733340286331,2.3978952727983707,4.04305126783455,4,0
2306.01736,2023-06-05,133,14,10,4.820281565605037,2.5649493574615367,2.302585092994046,2,0
2306.02561,2023-06-05,133,14,8,4.836281906951478,2.5649493574615367,1.0986122886681098,2,0
2306.02707,2023-06-05,133,14,58,4.330733340286331,2.3978952727983707,2.0794415416798357,4,0
2306.03024,2023-06-05,133,14,58,4.330733340286331,2.3978952727983707,4.04305126783455,4,0
2306.03082,2023-06-05,133,14,55,4.3694478524670215,2.3978952727983707,3.9318256327243257,4,0
2306.01741,2023-06-06,82,20,28,4.007333185232471,2.833213344056216,3.295836866004329,4,0
2306.01754,2023-06-06,82,20,1,4.406719247264253,2.995732273553991,0.0,1,1
2306.01841,2023-06-06,82,20,6,4.343805421853684,2.9444389791664403,1.3862943611198906,2,0
2306.01872,2023-06-06,82,20,15,4.219507705176107,2.772588722239781,2.6390573296152584,5,0
2306.01879,2023-06-06,82,20,5,4.356708826689592,2.9444389791664403,1.6094379124341003,2,0
2306.01923,2023-06-06,82,20,15,4.219507705176107,2.772588722239781,2.5649493574615367,5,0
2306.02245,2023-06-06,82,20,5,4.356708826689592,2.9444389791664403,1.3862943611198906,2,0
2306.02254,2023-06-06,82,20,12,4.2626798770413155,2.995732273553991,0.0,1,1
2306.02531,2023-06-06,82,20,15,4.219507705176107,2.772588722239781,2.70805020110221,5,0
2306.02858,2023-06-06,82,20,28,4.007333185232471,2.833213344056216,2.1972245773362196,4,0
